"행정구역","2020년07월_계_총인구수","2020년07월_계_연령구간인구수","2020년07월_계_0~9세","2020년07월_계_10~19세","2020년07월_계_20~29세","2020년07월_계_30~39세","2020년07월_계_40~49세","2020년07월_계_50~59세","2020년07월_계_60~69세","2020년07월_계_70~79세","2020년07월_계_80~89세","2020년07월_계_90~99세","2020년07월_계_100세 이상","2020년07월_남_총인구수","2020년07월_남_연령구간인구수","2020년07월_남_0~9세","2020년07월_남_10~19세","2020년07월_남_20~29세","2020년07월_남_30~39세","2020년07월_남_40~49세","2020년07월_남_50~59세","2020년07월_남_60~69세","2020년07월_남_70~79세","2020년07월_남_80~89세","2020년07월_남_90~99세","2020년07월_남_100세 이상","2020년07월_여_총인구수","2020년07월_여_연령구간인구수","2020년07월_여_0~9세","2020년07월_여_10~19세","2020년07월_여_20~29세","2020년07월_여_30~39세","2020년07월_여_40~49세","2020년07월_여_50~59세","2020년07월_여_60~69세","2020년07월_여_70~79세","2020년07월_여_80~89세","2020년07월_여_90~99세","2020년07월_여_100세 이상","2020년08월_계_총인구수","2020년08월_계_연령구간인구수","2020년08월_계_0~9세","2020년08월_계_10~19세","2020년08월_계_20~29세","2020년08월_계_30~39세","2020년08월_계_40~49세","2020년08월_계_50~59세","2020년08월_계_60~69세","2020년08월_계_70~79세","2020년08월_계_80~89세","2020년08월_계_90~99세","2020년08월_계_100세 이상","2020년08월_남_총인구수","2020년08월_남_연령구간인구수","2020년08월_남_0~9세","2020년08월_남_10~19세","2020년08월_남_20~29세","2020년08월_남_30~39세","2020년08월_남_40~49세","2020년08월_남_50~59세","2020년08월_남_60~69세","2020년08월_남_70~79세","2020년08월_남_80~89세","2020년08월_남_90~99세","2020년08월_남_100세 이상","2020년08월_여_총인구수","2020년08월_여_연령구간인구수","2020년08월_여_0~9세","2020년08월_여_10~19세","2020년08월_여_20~29세","2020년08월_여_30~39세","2020년08월_여_40~49세","2020년08월_여_50~59세","2020년08월_여_60~69세","2020년08월_여_70~79세","2020년08월_여_80~89세","2020년08월_여_90~99세","2020년08월_여_100세 이상","2020년09월_계_총인구수","2020년09월_계_연령구간인구수","2020년09월_계_0~9세","2020년09월_계_10~19세","2020년09월_계_20~29세","2020년09월_계_30~39세","2020년09월_계_40~49세","2020년09월_계_50~59세","2020년09월_계_60~69세","2020년09월_계_70~79세","2020년09월_계_80~89세","2020년09월_계_90~99세","2020년09월_계_100세 이상","2020년09월_남_총인구수","2020년09월_남_연령구간인구수","2020년09월_남_0~9세","2020년09월_남_10~19세","2020년09월_남_20~29세","2020년09월_남_30~39세","2020년09월_남_40~49세","2020년09월_남_50~59세","2020년09월_남_60~69세","2020년09월_남_70~79세","2020년09월_남_80~89세","2020년09월_남_90~99세","2020년09월_남_100세 이상","2020년09월_여_총인구수","2020년09월_여_연령구간인구수","2020년09월_여_0~9세","2020년09월_여_10~19세","2020년09월_여_20~29세","2020년09월_여_30~39세","2020년09월_여_40~49세","2020년09월_여_50~59세","2020년09월_여_60~69세","2020년09월_여_70~79세","2020년09월_여_80~89세","2020년09월_여_90~99세","2020년09월_여_100세 이상","2020년10월_계_총인구수","2020년10월_계_연령구간인구수","2020년10월_계_0~9세","2020년10월_계_10~19세","2020년10월_계_20~29세","2020년10월_계_30~39세","2020년10월_계_40~49세","2020년10월_계_50~59세","2020년10월_계_60~69세","2020년10월_계_70~79세","2020년10월_계_80~89세","2020년10월_계_90~99세","2020년10월_계_100세 이상","2020년10월_남_총인구수","2020년10월_남_연령구간인구수","2020년10월_남_0~9세","2020년10월_남_10~19세","2020년10월_남_20~29세","2020년10월_남_30~39세","2020년10월_남_40~49세","2020년10월_남_50~59세","2020년10월_남_60~69세","2020년10월_남_70~79세","2020년10월_남_80~89세","2020년10월_남_90~99세","2020년10월_남_100세 이상","2020년10월_여_총인구수","2020년10월_여_연령구간인구수","2020년10월_여_0~9세","2020년10월_여_10~19세","2020년10월_여_20~29세","2020년10월_여_30~39세","2020년10월_여_40~49세","2020년10월_여_50~59세","2020년10월_여_60~69세","2020년10월_여_70~79세","2020년10월_여_80~89세","2020년10월_여_90~99세","2020년10월_여_100세 이상","2020년11월_계_총인구수","2020년11월_계_연령구간인구수","2020년11월_계_0~9세","2020년11월_계_10~19세","2020년11월_계_20~29세","2020년11월_계_30~39세","2020년11월_계_40~49세","2020년11월_계_50~59세","2020년11월_계_60~69세","2020년11월_계_70~79세","2020년11월_계_80~89세","2020년11월_계_90~99세","2020년11월_계_100세 이상","2020년11월_남_총인구수","2020년11월_남_연령구간인구수","2020년11월_남_0~9세","2020년11월_남_10~19세","2020년11월_남_20~29세","2020년11월_남_30~39세","2020년11월_남_40~49세","2020년11월_남_50~59세","2020년11월_남_60~69세","2020년11월_남_70~79세","2020년11월_남_80~89세","2020년11월_남_90~99세","2020년11월_남_100세 이상","2020년11월_여_총인구수","2020년11월_여_연령구간인구수","2020년11월_여_0~9세","2020년11월_여_10~19세","2020년11월_여_20~29세","2020년11월_여_30~39세","2020년11월_여_40~49세","2020년11월_여_50~59세","2020년11월_여_60~69세","2020년11월_여_70~79세","2020년11월_여_80~89세","2020년11월_여_90~99세","2020년11월_여_100세 이상","2020년12월_계_총인구수","2020년12월_계_연령구간인구수","2020년12월_계_0~9세","2020년12월_계_10~19세","2020년12월_계_20~29세","2020년12월_계_30~39세","2020년12월_계_40~49세","2020년12월_계_50~59세","2020년12월_계_60~69세","2020년12월_계_70~79세","2020년12월_계_80~89세","2020년12월_계_90~99세","2020년12월_계_100세 이상","2020년12월_남_총인구수","2020년12월_남_연령구간인구수","2020년12월_남_0~9세","2020년12월_남_10~19세","2020년12월_남_20~29세","2020년12월_남_30~39세","2020년12월_남_40~49세","2020년12월_남_50~59세","2020년12월_남_60~69세","2020년12월_남_70~79세","2020년12월_남_80~89세","2020년12월_남_90~99세","2020년12월_남_100세 이상","2020년12월_여_총인구수","2020년12월_여_연령구간인구수","2020년12월_여_0~9세","2020년12월_여_10~19세","2020년12월_여_20~29세","2020년12월_여_30~39세","2020년12월_여_40~49세","2020년12월_여_50~59세","2020년12월_여_60~69세","2020년12월_여_70~79세","2020년12월_여_80~89세","2020년12월_여_90~99세","2020년12월_여_100세 이상"
"부산광역시 기장군 (2671000000)","171,369","171,369","19,297","17,126","16,609","25,159","31,450","23,482","20,464","12,056","4,978","705","43","84,829","84,829","9,790","8,955","8,784","12,442","16,219","11,838","9,515","5,472","1,682","125","7","86,540","86,540","9,507","8,171","7,825","12,717","15,231","11,644","10,949","6,584","3,296","580","36","172,288","172,288","19,356","17,198","16,716","25,221","31,596","23,673","20,673","12,094","4,998","720","43","85,309","85,309","9,822","8,988","8,842","12,502","16,275","11,934","9,632","5,483","1,695","129","7","86,979","86,979","9,534","8,210","7,874","12,719","15,321","11,739","11,041","6,611","3,303","591","36","172,774","172,774","19,276","17,267","16,815","25,096","31,781","23,735","20,895","12,102","5,037","726","44","85,581","85,581","9,790","9,026","8,899","12,459","16,375","11,952","9,733","5,500","1,713","127","7","87,193","87,193","9,486","8,241","7,916","12,637","15,406","11,783","11,162","6,602","3,324","599","37","173,167","173,167","19,194","17,320","16,875","24,952","31,936","23,805","21,060","12,176","5,073","732","44","85,761","85,761","9,764","9,060","8,924","12,391","16,427","12,008","9,798","5,538","1,716","128","7","87,406","87,406","9,430","8,260","7,951","12,561","15,509","11,797","11,262","6,638","3,357","604","37","173,918","173,918","19,181","17,403","17,015","24,915","32,090","23,908","21,234","12,284","5,104","739","45","86,156","86,156","9,754","9,092","9,007","12,394","16,501","12,064","9,881","5,599","1,726","130","8","87,762","87,762","9,427","8,311","8,008","12,521","15,589","11,844","11,353","6,685","3,378","609","37","174,545","174,545","19,153","17,475","17,066","24,960","32,215","24,006","21,398","12,335","5,150","744","43","86,439","86,439","9,742","9,091","9,053","12,419","16,531","12,131","9,959","5,618","1,754","133","8","88,106","88,106","9,411","8,384","8,013","12,541","15,684","11,875","11,439","6,717","3,396","611","35"
"대구광역시  (2700000000)","2,428,022","2,428,022","182,953","229,707","322,718","299,733","387,441","427,685","317,981","174,208","75,804","9,089","703","1,198,621","1,198,621","93,738","120,078","172,852","155,431","191,086","209,477","151,338","75,982","26,483","1,989","167","1,229,401","1,229,401","89,215","109,629","149,866","144,302","196,355","218,208","166,643","98,226","49,321","7,100","536","2,428,228","2,428,228","182,168","228,864","323,345","299,184","386,857","427,501","319,802","174,435","76,234","9,129","709","1,198,662","1,198,662","93,380","119,602","173,114","155,262","190,808","209,314","152,241","76,119","26,656","1,999","167","1,229,566","1,229,566","88,788","109,262","150,231","143,922","196,049","218,187","167,561","98,316","49,578","7,130","542","2,426,849","2,426,849","181,188","228,270","323,230","298,224","386,278","427,217","321,394","174,520","76,577","9,240","711","1,197,914","1,197,914","92,857","119,297","173,021","154,844","190,535","209,104","153,067","76,218","26,767","2,035","169","1,228,935","1,228,935","88,331","108,973","150,209","143,380","195,743","218,113","168,327","98,302","49,810","7,205","542","2,424,171","2,424,171","180,003","227,586","322,910","296,728","385,501","426,784","322,968","174,764","76,914","9,289","724","1,196,446","1,196,446","92,225","118,877","172,890","154,141","190,148","208,878","153,832","76,315","26,928","2,041","171","1,227,725","1,227,725","87,778","108,709","150,020","142,587","195,353","217,906","169,136","98,449","49,986","7,248","553","2,421,859","2,421,859","178,930","226,927","322,503","295,408","384,997","426,294","324,511","175,011","77,193","9,355","730","1,195,081","1,195,081","91,649","118,587","172,473","153,596","189,849","208,679","154,521","76,427","27,066","2,058","176","1,226,778","1,226,778","87,281","108,340","150,030","141,812","195,148","217,615","169,990","98,584","50,127","7,297","554","2,418,346","2,418,346","178,226","225,898","321,534","294,310","383,839","425,479","325,957","175,276","77,665","9,429","733","1,193,109","1,193,109","91,285","118,103","171,675","153,070","189,358","208,340","155,170","76,599","27,260","2,073","176","1,225,237","1,225,237","86,941","107,795","149,859","141,240","194,481","217,139","170,787","98,677","50,405","7,356","557"
"대구광역시 중구 (2711000000)","77,062","77,062","5,331","5,109","11,933","11,018","10,807","11,436","10,135","7,379","3,337","476","101","37,082","37,082","2,754","2,612","5,722","5,692","5,508","5,638","4,686","3,111","1,224","114","21","39,980","39,980","2,577","2,497","6,211","5,326","5,299","5,798","5,449","4,268","2,113","362","80","77,120","77,120","5,305","5,104","11,995","11,012","10,798","11,448","10,154","7,364","3,365","474","101","37,118","37,118","2,738","2,618","5,741","5,702","5,501","5,647","4,689","3,110","1,238","113","21","40,002","40,002","2,567","2,486","6,254","5,310","5,297","5,801","5,465","4,254","2,127","361","80","77,030","77,030","5,262","5,111","11,976","10,974","10,772","11,457","10,166","7,354","3,379","478","101","37,052","37,052","2,716","2,612","5,732","5,668","5,481","5,664","4,690","3,111","1,246","111","21","39,978","39,978","2,546","2,499","6,244","5,306","5,291","5,793","5,476","4,243","2,133","367","80","76,849","76,849","5,240","5,104","11,910","10,900","10,783","11,412","10,193","7,350","3,378","478","101","36,968","36,968","2,700","2,624","5,705","5,631","5,482","5,635","4,700","3,105","1,252","113","21","39,881","39,881","2,540","2,480","6,205","5,269","5,301","5,777","5,493","4,245","2,126","365","80","76,727","76,727","5,186","5,101","11,892","10,820","10,799","11,389","10,200","7,364","3,397","477","102","36,930","36,930","2,686","2,635","5,696","5,600","5,487","5,616","4,698","3,116","1,261","114","21","39,797","39,797","2,500","2,466","6,196","5,220","5,312","5,773","5,502","4,248","2,136","363","81","76,547","76,547","5,142","5,089","11,864","10,755","10,766","11,325","10,227","7,375","3,413","488","103","36,799","36,799","2,655","2,631","5,660","5,567","5,470","5,597","4,719","3,106","1,256","117","21","39,748","39,748","2,487","2,458","6,204","5,188","5,296","5,728","5,508","4,269","2,157","371","82"
"대구광역시 동구 (2714000000)","342,657","342,657","25,805","26,970","41,787","44,552","51,581","57,368","50,262","30,117","12,650","1,442","123","168,899","168,899","13,175","14,135","22,374","23,435","26,609","27,824","23,343","13,158","4,504","306","36","173,758","173,758","12,630","12,835","19,413","21,117","24,972","29,544","26,919","16,959","8,146","1,136","87","343,317","343,317","25,787","26,940","41,860","44,660","51,650","57,408","50,521","30,184","12,737","1,446","124","169,224","169,224","13,175","14,138","22,382","23,507","26,653","27,818","23,500","13,167","4,537","311","36","174,093","174,093","12,612","12,802","19,478","21,153","24,997","29,590","27,021","17,017","8,200","1,135","88","343,233","343,233","25,683","26,846","41,847","44,514","51,682","57,318","50,779","30,174","12,811","1,456","123","169,170","169,170","13,103","14,096","22,409","23,435","26,649","27,779","23,623","13,164","4,562","315","35","174,063","174,063","12,580","12,750","19,438","21,079","25,033","29,539","27,156","17,010","8,249","1,141","88","342,552","342,552","25,474","26,710","41,769","44,218","51,544","57,196","51,006","30,177","12,879","1,456","123","168,793","168,793","13,001","14,002","22,392","23,279","26,571","27,718","23,729","13,152","4,600","314","35","173,759","173,759","12,473","12,708","19,377","20,939","24,973","29,478","27,277","17,025","8,279","1,142","88","342,432","342,432","25,372","26,652","41,770","44,061","51,545","57,120","51,236","30,186","12,900","1,466","124","168,712","168,712","12,940","13,992","22,367","23,207","26,568","27,699","23,834","13,134","4,612","322","37","173,720","173,720","12,432","12,660","19,403","20,854","24,977","29,421","27,402","17,052","8,288","1,144","87","341,920","341,920","25,193","26,566","41,684","43,821","51,410","56,998","51,418","30,211","13,013","1,481","125","168,443","168,443","12,867","13,930","22,307","23,113","26,487","27,676","23,884","13,163","4,652","327","37","173,477","173,477","12,326","12,636","19,377","20,708","24,923","29,322","27,534","17,048","8,361","1,154","88"
"대구광역시 서구 (2717000000)","172,657","172,657","7,885","11,273","22,042","17,939","23,427","34,896","30,441","17,213","6,686","755","100","86,576","86,576","4,055","5,909","12,116","10,144","12,576","17,512","14,270","7,531","2,296","144","23","86,081","86,081","3,830","5,364","9,926","7,795","10,851","17,384","16,171","9,682","4,390","611","77","172,465","172,465","7,824","11,213","21,955","17,874","23,341","34,827","30,618","17,230","6,732","752","99","86,481","86,481","4,018","5,870","12,089","10,115","12,527","17,475","14,367","7,538","2,318","141","23","85,984","85,984","3,806","5,343","9,866","7,759","10,814","17,352","16,251","9,692","4,414","611","76","171,947","171,947","7,745","11,136","21,845","17,785","23,202","34,680","30,754","17,180","6,756","764","100","86,202","86,202","3,999","5,816","12,030","10,064","12,439","17,410","14,422","7,538","2,318","143","23","85,745","85,745","3,746","5,320","9,815","7,721","10,763","17,270","16,332","9,642","4,438","621","77","171,576","171,576","7,675","11,053","21,816","17,666","23,134","34,562","30,833","17,167","6,810","758","102","86,015","86,015","3,959","5,764","12,026","10,016","12,392","17,379","14,448","7,523","2,342","143","23","85,561","85,561","3,716","5,289","9,790","7,650","10,742","17,183","16,385","9,644","4,468","615","79","171,060","171,060","7,618","10,940","21,749","17,566","22,956","34,442","30,920","17,175","6,834","758","102","85,757","85,757","3,931","5,701","11,997","9,965","12,305","17,317","14,492","7,531","2,353","141","24","85,303","85,303","3,687","5,239","9,752","7,601","10,651","17,125","16,428","9,644","4,481","617","78","170,700","170,700","7,564","10,862","21,673","17,443","22,825","34,321","31,085","17,173","6,896","755","103","85,572","85,572","3,912","5,656","11,929","9,906","12,259","17,269","14,561","7,534","2,383","138","25","85,128","85,128","3,652","5,206","9,744","7,537","10,566","17,052","16,524","9,639","4,513","617","78"
"대구광역시 남구 (2720000000)","147,355","147,355","7,021","9,637","20,386","17,478","20,625","25,268","23,655","15,148","7,147","907","83","70,816","70,816","3,634","5,078","10,266","9,146","10,374","12,265","10,801","6,437","2,569","228","18","76,539","76,539","3,387","4,559","10,120","8,332","10,251","13,003","12,854","8,711","4,578","679","65","147,235","147,235","6,966","9,585","20,459","17,378","20,593","25,205","23,733","15,156","7,163","913","84","70,744","70,744","3,613","5,031","10,297","9,080","10,365","12,247","10,839","6,442","2,581","231","18","76,491","76,491","3,353","4,554","10,162","8,298","10,228","12,958","12,894","8,714","4,582","682","66","146,864","146,864","6,868","9,536","20,453","17,266","20,529","25,130","23,738","15,163","7,180","916","85","70,576","70,576","3,558","5,022","10,280","9,015","10,355","12,223","10,835","6,459","2,580","231","18","76,288","76,288","3,310","4,514","10,173","8,251","10,174","12,907","12,903","8,704","4,600","685","67","146,513","146,513","6,822","9,460","20,427","17,193","20,429","25,040","23,808","15,128","7,191","930","85","70,433","70,433","3,536","4,981","10,266","8,991","10,312","12,193","10,888","6,440","2,582","226","18","76,080","76,080","3,286","4,479","10,161","8,202","10,117","12,847","12,920","8,688","4,609","704","67","146,658","146,658","6,806","9,457","20,452","17,193","20,439","25,040","23,927","15,138","7,191","930","85","70,450","70,450","3,514","4,979","10,264","8,994","10,294","12,192","10,948","6,436","2,590","221","18","76,208","76,208","3,292","4,478","10,188","8,199","10,145","12,848","12,979","8,702","4,601","709","67","146,632","146,632","6,821","9,419","20,457","17,178","20,403","24,967","23,994","15,135","7,232","939","87","70,471","70,471","3,525","4,952","10,251","9,004","10,288","12,178","10,989","6,431","2,612","223","18","76,161","76,161","3,296","4,467","10,206","8,174","10,115","12,789","13,005","8,704","4,620","716","69"
"대구광역시 북구 (2723000000)","439,432","439,432","34,807","44,220","61,348","54,599","73,284","77,770","52,135","28,004","11,856","1,324","85","218,914","218,914","17,821","22,975","33,419","28,420","35,934","38,617","25,360","11,965","4,117","269","17","220,518","220,518","16,986","21,245","27,929","26,179","37,350","39,153","26,775","16,039","7,739","1,055","68","439,690","439,690","34,693","43,983","61,680","54,532","73,138","77,788","52,511","28,018","11,923","1,336","88","219,016","219,016","17,772","22,820","33,579","28,417","35,876","38,576","25,561","11,988","4,136","274","17","220,674","220,674","16,921","21,163","28,101","26,115","37,262","39,212","26,950","16,030","7,787","1,062","71","440,500","440,500","34,591","43,868","61,937","54,630","73,103","78,011","52,873","28,058","11,991","1,346","92","219,416","219,416","17,717","22,753","33,714","28,523","35,840","38,672","25,739","11,996","4,166","277","19","221,084","221,084","16,874","21,115","28,223","26,107","37,263","39,339","27,134","16,062","7,825","1,069","73","440,832","440,832","34,439","43,712","62,064","54,476","72,994","78,172","53,299","28,181","12,042","1,357","96","219,603","219,603","17,633","22,700","33,758","28,459","35,806","38,750","25,946","12,068","4,184","279","20","221,229","221,229","16,806","21,012","28,306","26,017","37,188","39,422","27,353","16,113","7,858","1,078","76","440,736","440,736","34,189","43,547","62,209","54,195","72,884","78,259","53,609","28,253","12,115","1,379","97","219,512","219,512","17,496","22,633","33,791","28,348","35,752","38,779","26,087","12,114","4,208","283","21","221,224","221,224","16,693","20,914","28,418","25,847","37,132","39,480","27,522","16,139","7,907","1,096","76","440,263","440,263","34,031","43,304","62,136","54,010","72,657","78,202","53,923","28,316","12,187","1,403","94","219,197","219,197","17,393","22,530","33,686","28,245","35,656","38,749","26,209","12,160","4,256","292","21","221,066","221,066","16,638","20,774","28,450","25,765","37,001","39,453","27,714","16,156","7,931","1,111","73"
"대구광역시 수성구 (2726000000)","426,611","426,611","30,475","52,180","55,856","43,677","73,820","75,403","51,020","28,657","13,647","1,777","99","206,700","206,700","15,695","27,564","30,088","21,222","33,630","36,620","24,009","12,490","4,939","417","26","219,911","219,911","14,780","24,616","25,768","22,455","40,190","38,783","27,011","16,167","8,708","1,360","73","426,437","426,437","30,306","51,986","55,924","43,553","73,676","75,421","51,306","28,645","13,733","1,787","100","206,555","206,555","15,610","27,454","30,104","21,161","33,573","36,611","24,147","12,479","4,975","415","26","219,882","219,882","14,696","24,532","25,820","22,392","40,103","38,810","27,159","16,166","8,758","1,372","74","425,949","425,949","30,126","51,854","55,881","43,356","73,426","75,383","51,578","28,657","13,777","1,815","96","206,262","206,262","15,496","27,389","30,078","21,045","33,452","36,535","24,322","12,498","4,996","424","27","219,687","219,687","14,630","24,465","25,803","22,311","39,974","38,848","27,256","16,159","8,781","1,391","69","425,639","425,639","29,920","51,843","55,807","43,144","73,305","75,348","51,815","28,701","13,824","1,832","100","206,015","206,015","15,382","27,365","30,042","20,941","33,397","36,472","24,436","12,498","5,027","428","27","219,624","219,624","14,538","24,478","25,765","22,203","39,908","38,876","27,379","16,203","8,797","1,404","73","424,947","424,947","29,716","51,693","55,634","42,953","73,100","75,289","51,992","28,749","13,888","1,833","100","205,632","205,632","15,284","27,292","29,885","20,890","33,288","36,467","24,502","12,517","5,047","433","27","219,315","219,315","14,432","24,401","25,749","22,063","39,812","38,822","27,490","16,232","8,841","1,400","73","424,314","424,314","29,784","51,495","55,403","42,826","72,866","75,151","52,132","28,773","13,943","1,841","100","205,293","205,293","15,320","27,237","29,696","20,819","33,201","36,383","24,599","12,514","5,067","431","26","219,021","219,021","14,464","24,258","25,707","22,007","39,665","38,768","27,533","16,259","8,876","1,410","74"
"대구광역시 달서구 (2729000000)","564,639","564,639","41,777","56,690","80,272","68,260","91,064","104,880","71,633","33,956","14,362","1,660","85","278,813","278,813","21,408","29,417","42,892","35,389","44,118","50,725","34,616","15,042","4,830","358","18","285,826","285,826","20,369","27,273","37,380","32,871","46,946","54,155","37,017","18,914","9,532","1,302","67","563,730","563,730","41,447","56,382","80,288","67,995","90,718","104,670","72,021","34,030","14,425","1,668","86","278,341","278,341","21,240","29,252","42,886","35,327","43,910","50,632","34,766","15,087","4,865","358","18","285,389","285,389","20,207","27,130","37,402","32,668","46,808","54,038","37,255","18,943","9,560","1,310","68","562,972","562,972","41,226","56,150","80,224","67,716","90,453","104,461","72,386","34,068","14,507","1,694","87","277,979","277,979","21,126","29,145","42,807","35,231","43,820","50,504","34,951","15,120","4,885","372","18","284,993","284,993","20,100","27,005","37,417","32,485","46,633","53,957","37,435","18,948","9,622","1,322","69","561,568","561,568","40,841","55,843","80,018","67,353","90,099","104,218","72,657","34,163","14,593","1,695","88","277,231","277,231","20,944","28,956","42,679","35,055","43,634","50,394","35,074","15,181","4,923","373","18","284,337","284,337","19,897","26,887","37,339","32,298","46,465","53,824","37,583","18,982","9,670","1,322","70","560,354","560,354","40,552","55,621","79,736","66,967","89,849","103,958","73,012","34,211","14,643","1,714","91","276,555","276,555","20,780","28,844","42,517","34,853","43,494","50,277","35,234","15,204","4,963","370","19","283,799","283,799","19,772","26,777","37,219","32,114","46,355","53,681","37,778","19,007","9,680","1,344","72","558,631","558,631","40,273","55,240","79,273","66,579","89,441","103,664","73,333","34,305","14,706","1,726","91","275,626","275,626","20,617","28,661","42,226","34,639","43,315","50,159","35,359","15,272","4,989","370","19","283,005","283,005","19,656","26,579","37,047","31,940","46,126","53,505","37,974","19,033","9,717","1,356","72"
"대구광역시 달성군 (2771000000)","257,609","257,609","29,852","23,628","29,094","42,210","42,833","40,664","28,700","13,734","6,119","748","27","130,821","130,821","15,196","12,388","15,975","21,983","22,337","20,276","14,253","6,248","2,004","153","8","126,788","126,788","14,656","11,240","13,119","20,227","20,496","20,388","14,447","7,486","4,115","595","19","258,234","258,234","29,840","23,671","29,184","42,180","42,943","40,734","28,938","13,808","6,156","753","27","131,183","131,183","15,214","12,419","16,036","21,953","22,403","20,308","14,372","6,308","2,006","156","8","127,051","127,051","14,626","11,252","13,148","20,227","20,540","20,426","14,566","7,500","4,150","597","19","258,354","258,354","29,687","23,769","29,067","41,983","43,111","40,777","29,120","13,866","6,176","771","27","131,257","131,257","15,142","12,464","15,971","21,863","22,499","20,317","14,485","6,332","2,014","162","8","127,097","127,097","14,545","11,305","13,096","20,120","20,612","20,460","14,635","7,534","4,162","609","19","258,642","258,642","29,592","23,861","29,099","41,778","43,213","40,836","29,357","13,897","6,197","783","29","131,388","131,388","15,070","12,485","16,022","21,769","22,554","20,337","14,611","6,348","2,018","165","9","127,254","127,254","14,522","11,376","13,077","20,009","20,659","20,499","14,746","7,549","4,179","618","20","258,945","258,945","29,491","23,916","29,061","41,653","43,425","40,797","29,615","13,935","6,225","798","29","131,533","131,533","15,018","12,511","15,956","21,739","22,661","20,332","14,726","6,375","2,032","174","9","127,412","127,412","14,473","11,405","13,105","19,914","20,764","20,465","14,889","7,560","4,193","624","20","259,339","259,339","29,418","23,923","29,044","41,698","43,471","40,851","29,845","13,988","6,275","796","30","131,708","131,708","14,996","12,506","15,920","21,777","22,682","20,329","14,850","6,419","2,045","175","9","127,631","127,631","14,422","11,417","13,124","19,921","20,789","20,522","14,995","7,569","4,230","621","21"
"인천광역시  (2800000000)","2,945,565","2,945,565","234,618","276,709","403,335","411,328","486,394","513,643","355,205","175,811","75,651","11,943","928","1,475,837","1,475,837","120,420","142,314","210,352","212,697","248,480","256,879","176,044","79,969","25,840","2,596","246","1,469,728","1,469,728","114,198","134,395","192,983","198,631","237,914","256,764","179,161","95,842","49,811","9,347","682","2,943,491","2,943,491","233,407","275,994","402,504","409,809","485,648","513,155","357,885","176,064","76,036","12,061","928","1,474,620","1,474,620","119,788","141,922","209,904","211,851","248,154","256,654","177,354","80,115","26,034","2,600","244","1,468,871","1,468,871","113,619","134,072","192,600","197,958","237,494","256,501","180,531","95,949","50,002","9,461","684","2,942,553","2,942,553","232,208","275,316","401,966","408,436","485,291","512,938","360,499","176,377","76,383","12,195","944","1,474,105","1,474,105","119,162","141,587","209,648","211,222","247,944","256,495","178,704","80,288","26,167","2,640","248","1,468,448","1,468,448","113,046","133,729","192,318","197,214","237,347","256,443","181,795","96,089","50,216","9,555","696","2,942,233","2,942,233","230,733","275,120","401,806","407,042","484,692","513,053","362,963","176,800","76,819","12,256","949","1,473,834","1,473,834","118,446","141,458","209,569","210,479","247,655","256,576","179,874","80,533","26,344","2,650","250","1,468,399","1,468,399","112,287","133,662","192,237","196,563","237,037","256,477","183,089","96,267","50,475","9,606","699","2,942,307","2,942,307","229,469","274,765","401,509","406,373","484,427","512,755","365,387","177,282","77,078","12,301","961","1,473,795","1,473,795","117,812","141,315","209,376","210,123","247,531","256,431","181,049","80,775","26,471","2,656","256","1,468,512","1,468,512","111,657","133,450","192,133","196,250","236,896","256,324","184,338","96,507","50,607","9,645","705","2,942,828","2,942,828","228,634","274,162","401,546","406,146","483,977","512,167","367,879","177,503","77,504","12,341","969","1,473,943","1,473,943","117,356","141,025","209,363","210,025","247,402","256,037","182,261","80,868","26,682","2,665","259","1,468,885","1,468,885","111,278","133,137","192,183","196,121","236,575","256,130","185,618","96,635","50,822","9,676","710"
